16880,-6936,508,22.84,-4048,-9243,-718
18056,-3700,5308,22.74,-4353,-11642,-6031
10356,-2556,-2600,22.65,12159,19054,8697
22584,10980,4560,22.65,16915,-15774,-608
13868,-7092,5736,22.74,-726,-638,-1320
14688,-6304,2724,22.65,621,1469,-2166
15884,-4796,4560,22.69,295,41,-600
18284,-6356,6204,22.74,-1330,1563,231
14548,-5720,5868,22.60,-257,568,397
14668,-5244,5816,22.79,72,-187,140
14848,-5340,5436,22.65,96,-472,236
