15220,-2492,-7132,26.79,243,8,105				
				
14968,-2564,-416816,-1028,-2920,26.74,480,-591,660				
				
16252,-1804,-2888,26.74,548,-648,355				
				
16440,-1420,-3052,26.79,1437,-856,569				
				
16360,-1372,-3456,26.79,1048,-633,604				
				
16344,-1644,-3272,26.74,384,-190,564				
				
16280,-2120,-3184,26.79,516,-235,151				
				
16084,-1908,-3152,26.69,815,-727,-196				
				
16284,-1972,-3356,26.65,861,-391,-236				
				
16144,-1812,-3408,26.69,907,-219,-138				
				
16236,-1728,-3324,26.79,841,69,-23				
				
16092,-1764,-3444,26.74,775,-228,128				
				
16436,-1636,-3328,26.79,594,-108,133				
				
16272,-1488,-3636,26.74,188,-182,288				
				
16304,-1816,-3304,26.79,-85,-135,219				
				
16332,-1608,-3456,26.74,-38,-144,-23				
				
16064,-1656,-3668,26.79,-40,-188,0				
				
16568,-1556,-3512,26.69,161,-45,-106				
				
16256,-1528,-3704,26.69,151,6,2				
				
16232,-1424,-3476,26.74,200,38,132				
				
16452,-1444,-3344,26.79,-16,-138,265				
				
16324,-1236,-3544,26.74,-60,-221,139				
				
16076,-1380,-3768,26.79,-244,-33,26				
				
16412,-1316,-3580,26.79,-548,262,203				
				
16388,-1288,-3572,26.79,-416,-70,-15				
				
16288,-1224,-3624,26.84,-473,107,101				
				
16296,-1236,-3104,26.69,-593,179,249				
				
16264,-1364,-3196,26.79,-542,-88,270				
				
16536,-1184,-3216,26.79,-465,-167,231				
				
16196,-1288,-3492,26.65,-615,-104,559				
				
16632,-1408,-3568,26.79,-325,-31,442				
				
16188,-1652,-3144,26.74,-280,68,302				
				
16152,-1440,-3632,26.79,-445,235,444				
				
16308,-1476,-3504,26.84,-375,45,549				
				
16040,-1656,-3420,26.84,-462,302,602				
				
16572,-1552,-3540,26.69,-312,-59,611				
				
16156,-1816,-3432,26.69,69,-149,446				
				
16280,-1676,-3512,26.69,351,-145,198				
				
16424,-1588,-3380,26.74,211,-82,433				
				
16124,-1876,-3404,26.69,382,239,381				
				
16352,-1860,-3056,26.74,493,653,184				
				
16128,-2072,-3192,26.79,718,95,43				
				
16532,-1872,-3452,26.79,1065,7,-100				
				
15880,-1436,-2760,26.79,728,1507,-147				
				
16268,-1844,-2836,26.69,535,-34,-60				
				
16268,-1688,-2952,26.69,593,55,-61				
				
16188,-1468,-3028,26.74,682,-222,-79				
				
16368,-1372,-3056,26.79,485,-123,94				
				
16324,-1572,-2924,26.74,180,-82,227				
				
16500,-1644,-2992,26.74,235,-75,159				
				
16336,-1568,-2852,26.69,230,-70,116				
				
16536,-1516,-2860,26.65,74,65,103				
				
16372,-1480,-2736,26.74,61,3,139				
				
16140,-1740,-3164,26.84,-61,108,265				
				
16320,-1564,-2852,26.79,130,-11,86				
				
16600,-1568,-2676,26.79,-23,-50,166				
				
16200,-1696,-2960,26.74,215,-71,82				
				
